NU_ANO_CENSO,CO_PESSOA_FISICA,NU_DIA,NU_MES,NU_ANO,NU_IDADE_REFERENCIA,NU_IDADE,TP_SEXO,TP_COR_RACA,TP_NACIONALIDADE,CO_PAIS_ORIGEM,CO_UF_NASC,CO_MUNICIPIO_NASC,CO_UF_END,CO_MUNICIPIO_END,TP_ZONA_RESIDENCIAL,IN_NECESSIDADE_ESPECIAL,IN_CEGUEIRA,IN_BAIXA_VISAO,IN_SURDEZ,IN_DEF_AUDITIVA,IN_SURDOCEGUEIRA,IN_DEF_FISICA,IN_DEF_INTELECTUAL,IN_DEF_MULTIPLA,TP_ESCOLARIDADE,TP_NORMAL_MAGISTERIO,TP_SITUACAO_CURSO_1,CO_AREA_CURSO_1,CO_CURSO_1,IN_LICENCIATURA_1,IN_COM_PEDAGOGICA_1,NU_ANO_INICIO_1,NU_ANO_CONCLUSAO_1,TP_TIPO_IES_1,CO_IES_1,TP_SITUACAO_CURSO_2,CO_AREA_CURSO_2,CO_CURSO_2,IN_LICENCIATURA_2,IN_COM_PEDAGOGICA_2,NU_ANO_INICIO_2,NU_ANO_CONCLUSAO_2,TP_TIPO_IES_2,CO_IES_2,TP_SITUACAO_CURSO_3,CO_AREA_CURSO_3,CO_CURSO_3,IN_LICENCIATURA_3,IN_COM_PEDAGOGICA_3,NU_ANO_INICIO_3,NU_ANO_CONCLUSAO_3,TP_TIPO_IES_3,CO_IES_3,IN_DISC_QUIMICA,IN_DISC_FISICA,IN_DISC_MATEMATICA,IN_DISC_BIOLOGIA,IN_DISC_CIENCIAS,IN_DISC_LINGUA_PORTUGUESA,IN_DISC_LINGUA_INGLES,IN_DISC_LINGUA_ESPANHOL,IN_DISC_LINGUA_FRANCES,IN_DISC_LINGUA_OUTRA,IN_DISC_LINGUA_INDIGENA,IN_DISC_ARTES,IN_DISC_EDUCACAO_FISICA,IN_DISC_HISTORIA,IN_DISC_GEOGRAFIA,IN_DISC_FILOSOFIA,IN_DISC_ENSINO_RELIGIOSO,IN_DISC_ESTUDOS_SOCIAIS,IN_DISC_SOCIOLOGIA,IN_DISC_EST_SOCIAIS_SOCIOLOGIA,IN_DISC_INFORMATICA_COMPUTACAO,IN_DISC_PROFISSIONALIZANTE,IN_DISC_ATENDIMENTO_ESPECIAIS,IN_DISC_DIVER_SOCIO_CULTURAL,IN_DISC_LIBRAS,IN_DISC_PEDAGOGICAS,IN_DISC_OUTRAS,IN_ESPECIALIZACAO,IN_MESTRADO,IN_DOUTORADO,IN_POS_NENHUM,IN_ESPECIFICO_CRECHE,IN_ESPECIFICO_PRE_ESCOLA,IN_ESPECIFICO_ANOS_INICIAIS,IN_ESPECIFICO_ANOS_FINAIS,IN_ESPECIFICO_ENS_MEDIO,IN_ESPECIFICO_EJA,IN_ESPECIFICO_ED_ESPECIAL,IN_ESPECIFICO_ED_INDIGENA,IN_ESPECIFICO_CAMPO,IN_ESPECIFICO_AMBIENTAL,IN_ESPECIFICO_DIR_HUMANOS,IN_ESPECIFICO_DIV_SEXUAL,IN_ESPECIFICO_DIR_ADOLESC,IN_ESPECIFICO_AFRO,IN_ESPECIFICO_OUTROS,IN_ESPECIFICO_NENHUM,TP_TIPO_DOCENTE,TP_TIPO_CONTRATACAO,ID_TURMA,TP_TIPO_TURMA,TP_MEDIACAO_DIDATICO_PEDAGO,IN_ESPECIAL_EXCLUSIVA,IN_REGULAR,IN_EJA,IN_PROFISSIONALIZANTE,TP_ETAPA_ENSINO,CO_CURSO_EDUC_PROFISSIONAL,CO_REGIAO,CO_MESORREGIAO,CO_MICRORREGIAO,CO_ENTIDADE,CO_UF,CO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA,TP_LOCALIZACAO,TP_CATEGORIA_ESCOLA_PRIVADA,IN_CONVENIADA_PP,TP_CONVENIO_PODER_PUBLICO,IN_MANT_ESCOLA_PRIVADA_EMP,IN_MANT_ESCOLA_PRIVADA_ONG,IN_MANT_ESCOLA_PRIVADA_SIND,IN_MANT_ESCOLA_PRIVADA_SIST_S,IN_MANT_ESCOLA_PRIVADA_S_FINS,TP_REGULAMENTACAO,TP_LOCALIZACAO_DIFERENCIADA,IN_EDUCACAO_INDIGENA
2017,111118738526,31,12,1991,25,26,1,1,1,76,35,3543907,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11165657,0,1,0,1,0,0,15,0,3,3506,35026,35004193,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111118738526,31,12,1991,25,26,1,1,1,76,35,3543907,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11165658,0,1,0,1,0,0,16,0,3,3506,35026,35004193,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111118738526,31,12,1991,25,26,1,1,1,76,35,3543907,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11165660,0,1,0,1,0,0,18,0,3,3506,35026,35004193,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111118738526,31,12,1991,25,26,1,1,1,76,35,3543907,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11165661,0,1,0,1,0,0,19,0,3,3506,35026,35004193,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111118738526,31,12,1991,25,26,1,1,1,76,35,3543907,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11165662,0,1,0,1,0,0,17,0,3,3506,35026,35004193,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111118738526,31,12,1991,25,26,1,1,1,76,35,3543907,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11165663,0,1,0,1,0,0,20,0,3,3506,35026,35004193,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111118738526,31,12,1991,25,26,1,1,1,76,35,3543907,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11165664,0,1,0,1,0,0,2,0,3,3506,35026,35004193,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111118738526,31,12,1991,25,26,1,1,1,76,35,3543907,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11165666,0,1,0,1,0,0,14,0,3,3506,35026,35004193,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111118738526,31,12,1991,25,26,1,1,1,76,35,3543907,35,3543907,1,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11165667,0,1,0,1,0,0,17,0,3,3506,35026,35004193,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111119078201,9,7,1997,19,20,1,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,142P01,1,0,2017,0,2,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,11180943,4,1,0,0,0,0,0,0,3,3506,35026,35267296,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,111119078201,9,7,1997,19,20,1,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,142P01,1,0,2017,0,2,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,11180957,4,1,0,0,0,0,0,0,3,3506,35026,35267296,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,111119954192,21,4,1990,27,27,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11181070,0,1,0,1,0,0,14,0,3,3506,35026,35267348,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,111119954192,21,4,1990,27,27,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11182087,0,1,0,1,0,0,17,0,3,3506,35026,35267348,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,111122603664,12,11,1993,23,24,1,1,1,76,35,3519709,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,145F18,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11183523,0,1,0,1,0,0,20,0,3,3506,35026,35917916,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,111122603664,12,11,1993,23,24,1,1,1,76,35,3519709,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,145F18,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11183524,0,1,0,1,0,0,20,0,3,3506,35026,35917916,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,111122603664,12,11,1993,23,24,1,1,1,76,35,3519709,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,145F18,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11183525,0,1,0,1,0,0,20,0,3,3506,35026,35917916,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,111122603664,12,11,1993,23,24,1,1,1,76,35,3519709,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,145F18,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11183526,0,1,0,1,0,0,20,0,3,3506,35026,35917916,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,111157177408,14,9,1987,29,30,2,1,1,76,35,3505302,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,3,344C02,0,0,0,2015,2,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11199203,0,1,0,0,0,1,64,4056,3,3506,35026,35021817,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,111157177408,14,9,1987,29,30,2,1,1,76,35,3505302,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,3,344C02,0,0,0,2015,2,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11199206,0,1,0,0,0,1,64,4059,3,3506,35026,35021817,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,111157177408,14,9,1987,29,30,2,1,1,76,35,3505302,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,3,344C02,0,0,0,2015,2,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11199207,0,1,0,0,0,1,64,4053,3,3506,35026,35021817,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,111157177408,14,9,1987,29,30,2,1,1,76,35,3505302,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,3,344C02,0,0,0,2015,2,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11199219,0,1,0,0,0,1,40,3037,3,3506,35026,35021817,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,111203508327,16,11,1993,23,24,1,1,1,76,35,3511706,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,3,345A01,0,0,0,2015,2,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11199203,0,1,0,0,0,1,64,4056,3,3506,35026,35021817,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,111203508327,16,11,1993,23,24,1,1,1,76,35,3511706,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,3,345A01,0,0,0,2015,2,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11199209,0,1,0,0,0,1,64,4056,3,3506,35026,35021817,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,111203589149,16,3,1993,24,24,2,3,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,3,345G09,0,0,0,2014,2,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11124121,0,1,0,1,0,0,1,0,3,3506,35026,35464284,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,111203634209,24,6,1994,22,23,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,142P01,1,0,2015,0,2,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11183259,0,1,0,1,0,0,1,0,3,3506,35026,35811661,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111278688705,6,11,1989,27,28,2,1,1,76,35,3526902,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,142P01,1,0,0,2013,2,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11180779,0,1,0,1,0,0,18,0,3,3506,35026,35246049,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,111278688705,6,11,1989,27,28,2,1,1,76,35,3526902,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,142P01,1,0,0,2013,2,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,11180780,0,1,0,1,0,0,18,0,3,3506,35026,35246049,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,111279024908,8,1,1993,24,24,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,142P01,1,0,2015,0,2,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11183267,0,1,0,1,0,0,1,0,3,3506,35026,35811661,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111279060033,15,1,1990,27,27,2,1,1,76,35,3543907,0,0,2,0,0,0,0,0,0,0,0,0,4,3,1,1,146F15,1,0,0,2010,0,9999999,1,1,142P01,1,0,0,2014,0,9999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11199229,0,1,0,1,0,0,14,0,3,3506,35026,35098966,35,3543907,354390710,3,2,0,0,0,0,0,0,0,0,1,0,0
2017,111279091346,19,2,1992,25,25,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11123976,0,1,0,1,0,0,1,0,3,3506,35026,35367011,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111279091346,19,2,1992,25,25,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11123985,0,1,0,1,0,0,2,0,3,3506,35026,35367011,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111345262298,4,8,1998,18,19,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,3,340N02,0,0,2017,0,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11182379,0,1,0,1,0,0,1,0,3,3506,35026,35286722,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,111345262298,4,8,1998,18,19,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,3,340N02,0,0,2017,0,0,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11182396,0,1,0,1,0,0,1,0,3,3506,35026,35286722,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,111345303237,14,9,1997,19,20,2,3,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,142P01,1,0,2016,0,2,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11183266,0,1,0,1,0,0,1,0,3,3506,35026,35811661,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111346587700,4,4,1995,22,22,1,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,11166323,4,1,0,0,0,0,0,0,3,3506,35026,35074871,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,111346587700,4,4,1995,22,22,1,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,11166324,4,1,0,0,0,0,0,0,3,3506,35026,35074871,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,111346587700,4,4,1995,22,22,1,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,11166342,4,1,0,0,0,0,0,0,3,3506,35026,35074871,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,111346587700,4,4,1995,22,22,1,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,11166343,4,1,0,0,0,0,0,0,3,3506,35026,35074871,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
2017,111348418507,18,9,1996,20,21,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11182701,0,1,0,1,0,0,1,0,3,3506,35026,35411206,35,3543907,354390705,4,1,1,0,0,1,0,0,0,0,1,0,0
2017,111354674552,22,9,1989,27,28,2,1,1,76,35,3543907,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,142P01,1,0,2011,0,2,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11182737,0,1,0,1,0,0,16,0,3,3506,35026,35429144,35,3543907,354390705,4,1,1,0,0,1,1,1,1,1,1,0,0
2017,111382967917,18,2,1990,27,27,2,1,1,76,35,3505203,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,142P01,1,0,0,2015,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11166205,0,1,0,1,0,0,1,0,3,3506,35026,35061426,35,3543907,354390705,3,1,0,0,0,0,0,0,0,0,1,0,0
